id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
237034727,ImLeyyre,,affiliate,HOLA no se que poner aquí pero seguidme porfis :)) ,es,VALORANT,49281,https://static-cdn.jtvnw.net/jtv_user_pictures/731452cc-c1dc-4b16-90f6-8d386a72a9b7-profile_image-300x300.png,2018-07-08T08:57:45Z,
411854920,CourtoisThibaut,,partner,,es,Among Us,1424689,https://static-cdn.jtvnw.net/jtv_user_pictures/7411b1c6-258f-494b-851b-5a65e2d0d4de-profile_image-300x300.png,2019-01-24T14:04:18Z,
107627864,SoyFelipez360,,partner,A veces juego a cosas,es,Minecraft,14705879,https://static-cdn.jtvnw.net/jtv_user_pictures/soyfelipez360-profile_image-75a6427850e34957-300x300.jpeg,2015-11-21T13:43:46Z,
492902843,SalvaEspin,,affiliate,"Salva Espín, es un ilustrador y diseñador de cómics de nacionalidad española. Es Licenciado de Bellas Artes, en la especialidad de Animación. Trabaja para Marvel y por sus manos han pasado personajes como Deadpool, Hulk, Spider-Man, Lobezno o Cap América",es,Art,490204,https://static-cdn.jtvnw.net/jtv_user_pictures/4efb5b13-b282-4aa6-bb1f-f7f8cf36d08c-profile_image-300x300.png,2020-02-16T17:46:30Z,
78580923,furancescu_fgc,,affiliate,"Hago stream de Fighting games la gran mayoría de veces, pero de vez en cuando juego a otras cosas.",es,Street Fighter V,12148,https://static-cdn.jtvnw.net/jtv_user_pictures/6f9caed3-91d6-46e6-b77c-0740995ed87d-profile_image-300x300.jpg,2015-01-01T18:05:13Z,
128268757,WithZack,,partner,"Hago directos y digo tonterias, a veces juego bien, cuando no, pongo excusas, enjoy!",es,Minecraft,4846488,https://static-cdn.jtvnw.net/jtv_user_pictures/5004a9c7-d95f-4fcf-957f-fae0683dfc30-profile_image-300x300.png,2016-07-01T19:35:24Z,
40266934,grafo,,partner,hola soy grafo,es,Teamfight Tactics,24905621,https://static-cdn.jtvnw.net/jtv_user_pictures/28f0c656ebeaa732-profile_image-300x300.png,2013-02-12T20:07:52Z,
238459097,chriss75,,partner,Jugador competitivo de Fortnite. ,es,Fortnite,1708772,https://static-cdn.jtvnw.net/jtv_user_pictures/8f9008f2-57bc-40f6-a453-9ebc69bd105b-profile_image-300x300.png,2018-07-13T22:35:33Z,
67426493,AlexyxSteel,,,"En este canal encontraréis principalmente League of Legends, pero es posible otro tipos de juegos distintos.Aunque no es un streaming didáctico ni de alto elo, no existe nada más extraño y divertido que las ligas bajas :)",es,Sekiro: Shadows Die Twice,1080,https://static-cdn.jtvnw.net/jtv_user_pictures/alexyxsteel-profile_image-73bb38c879cd9665-300x300.jpeg,2014-07-27T15:38:24Z,
152463923,xixauxas,,partner,Challenger support desde la season 5. Juego un poco todos los supports pero me gusta sobretodo Pyke. Algunos días salgo del pozo del League of Legends para jugar a otros juegos. Contact: xixauxas.business@gmail.com,es,League of Legends,3657810,https://static-cdn.jtvnw.net/jtv_user_pictures/7593472f-7f6b-4fed-b5a9-2e6dcbd98943-profile_image-300x300.png,2017-04-05T18:03:28Z,
477112413,isawelalive,,affiliate,,es,Just Chatting,232913,https://static-cdn.jtvnw.net/jtv_user_pictures/62b5ade9-76ff-4d92-b893-f167e9f622a8-profile_image-300x300.png,2019-12-10T15:58:07Z,
214259690,AndreaDLPL,,affiliate,"Hello Humanos! Soy Andrea💕Subo cosillas los miércoles y Jueves, si hago algún día mas aviso por Redes sociales, Así que he aquí mi canal de Twitch :)💕A ver si algún día me hago pro en algo, mientras tanto practicando!💕Todo lo que veis en mi canal son diseños míos🤗Categoría de mi canal: Variedad ",es,Phasmophobia,41819,https://static-cdn.jtvnw.net/jtv_user_pictures/3f087135-ceca-4abc-8be3-981e7b5a0ba4-profile_image-300x300.png,2018-04-14T18:03:46Z,
36065397,SrGarrus,,affiliate,,es,Grand Theft Auto: Vice City – The Definitive Edition,72185,https://static-cdn.jtvnw.net/jtv_user_pictures/f7ad9109-2068-412f-98f1-7a52754f9659-profile_image-300x300.jpg,2012-09-09T14:10:48Z,
244081880,noa22_,,affiliate,Hola!,es,Minecraft,51322,https://static-cdn.jtvnw.net/jtv_user_pictures/957eba0d-8ed0-42cb-8c8a-5c74d4d8c6bd-profile_image-300x300.png,2018-07-30T17:15:48Z,
148648248,mrdeividx,,affiliate,"¡Hola! Soy Deivid, bienvenido a mi canal de Twitch.",es,Don't Starve Together,262578,https://static-cdn.jtvnw.net/jtv_user_pictures/1d03c336-18fd-42dd-a90d-b373fc49a707-profile_image-300x300.png,2017-02-24T21:45:57Z,
92367359,Savimo123,,,,es,Just Chatting,214,https://static-cdn.jtvnw.net/jtv_user_pictures/ba0a0b42-c223-4622-a1f0-39d887e9450e-profile_image-300x300.png,2015-05-31T16:25:11Z,
51264119,iLuTVLIVE,,partner,"La brillante (no) mente detrás del canal de YouTube 'iLuTV', ahora renace en Twitch hablando igualmente de Animu pero en directo. Directos lunes, jueves y sábados. Contacto empresarial : ilucontacto@gmail.com",es,Just Chatting,3476095,https://static-cdn.jtvnw.net/jtv_user_pictures/ilutvlive-profile_image-9cfffa9af0e524e5-300x300.png,2013-11-08T23:37:54Z,
505757662,CheloRaven711,,affiliate,"Soy de Chile🇨🇱, tengo 27 años y mis directos son de juegos retro de PS1, PS2 o Nintendo hasta que tenga un PC mejor, tambien directos de juegos de celular , doy anime y reacciono a partidos de mi selección. En videos Destacados puedes ver todo lo que eh jugado en el canal. Familia HQ 😎❤️",es,Anime Studio Simulator,9487,https://static-cdn.jtvnw.net/jtv_user_pictures/ba0c9087-e98d-4dd0-b5a1-7c1fa18b2411-profile_image-300x300.png,2020-03-29T23:02:32Z,
23584039,Fasoll,,affiliate,si no estoy jugando estoy deseando jugar.jugador de fighting games para vodafone giants y miembro de BCN Fighters ,es,Street Fighter V,47812,https://static-cdn.jtvnw.net/jtv_user_pictures/fasoll-profile_image-ca30eef3cc1e1572-300x300.jpeg,2011-07-21T15:39:09Z,
557101268,LORYGEEK8,,affiliate,🔥¡Bienvenid@ puro fuego!🔥,es,Minecraft,16582,https://static-cdn.jtvnw.net/jtv_user_pictures/8b9cca3e-e653-4e36-adb7-8db14e470b8e-profile_image-300x300.png,2020-07-21T16:58:13Z,
78011743,MissAram,,affiliate,,es,Just Chatting,105523,https://static-cdn.jtvnw.net/jtv_user_pictures/e0fbc725-4eda-484a-84df-16a782fb09b1-profile_image-300x300.png,2014-12-26T16:54:58Z,
238010730,moyorz87,,partner,Hola soy Moyorz! Bienvenido a mi canal de Twitch!Me presento soy un apasionado de los videojuegos y me encanta compartir con vosotros este hobby.,es,VALORANT,8352450,https://static-cdn.jtvnw.net/jtv_user_pictures/d5062336-b35f-4fff-9844-3447a52ab372-profile_image-300x300.jpeg,2018-07-11T23:45:16Z,
100751567,Lisdexico,,partner,"Mi nombre es Fran, pero por aquí me conocen como Lisdexico, me gustar todo lo relacionado con la industria del videojuego y el contenido audiovisual. Te espero cada dia a las 9AM en los desayunos multimedia.",es,Just Chatting,180870,https://static-cdn.jtvnw.net/jtv_user_pictures/19c2ce41-3fec-4a19-a1f5-dba35a0c4307-profile_image-300x300.png,2015-08-27T15:52:58Z,
55384586,GriecBcn,,affiliate,,es,Just Chatting,4021,https://static-cdn.jtvnw.net/jtv_user_pictures/8c9a2a53-2e56-4df4-b8a3-0661679210e6-profile_image-300x300.jpeg,2014-01-21T22:08:02Z,
154338386,saritarookie,,," LoL player, inter and viewer. Streameo cuando me acuerdo.",es,Just Chatting,2230,https://static-cdn.jtvnw.net/jtv_user_pictures/5b10c7e7-f9bb-4048-80be-032d69b99bfd-profile_image-300x300.png,2017-04-23T15:04:25Z,
402666252,FatiVazquez,,affiliate,,es,Just Chatting,110792,https://static-cdn.jtvnw.net/jtv_user_pictures/71ddbec7-2a5c-4060-a5e0-1435e81d7439-profile_image-300x300.jpeg,2018-12-17T19:11:26Z,
270639621,UnLckyy_,,affiliate,15 | Fortnite for @MV3United | Contact: unnluckyy18@gmail.com,es,Fortnite,398549,https://static-cdn.jtvnw.net/jtv_user_pictures/cbe95e47-2051-4a46-98cc-046dcc8fe803-profile_image-300x300.png,2018-10-29T15:37:17Z,
62523707,Jesskiu,,partner,"A veces hago las cosas bien. LoL, Valorant & Just Chatting. ♥ Business: Jessqrg@gmail.com",es,VALORANT,2484540,https://static-cdn.jtvnw.net/jtv_user_pictures/f95d6e6b-232f-4d02-9f61-7569343e3aee-profile_image-300x300.png,2014-05-12T16:32:34Z,
104519539,campasoo,,affiliate,,es,VALORANT,1421266,https://static-cdn.jtvnw.net/jtv_user_pictures/d3b960a9-19f3-4508-b7a5-a736de7b1e1f-profile_image-300x300.png,2015-10-16T21:35:59Z,
68014741,SirTeclas,,affiliate,"Hi! I am SirTeclas, and I make piano music & videogame streams ! I start them at 11:00 pm (CEST) and anyone is welcomed here :D",es,Music,101265,https://static-cdn.jtvnw.net/jtv_user_pictures/39cd3c1c-be79-4729-a395-7be8777e25f0-profile_image-300x300.png,2014-08-02T21:59:49Z,
61835123,KXMI,,partner,Mejor Draven de Europa. Youtube: http://youtube.com/carritoskamiyt ,es,League of Legends,22181354,https://static-cdn.jtvnw.net/jtv_user_pictures/594638d0-cde0-480a-b82d-1643ac506426-profile_image-300x300.png,2014-04-29T20:23:10Z,
510408674,JuguitoDeDurazno27,,affiliate,"Hola soy nueva, únete y juega conmigo:)",es,Just Chatting,94118,https://static-cdn.jtvnw.net/jtv_user_pictures/8b1846a5-f34f-4254-aef9-a54374167b82-profile_image-300x300.png,2020-04-08T01:33:04Z,
128159324,EniseStudio,,affiliate,Hola! Soy una ilustradora digital con ganas de compartir contenido con vosotros!También jugaremos a Genshin Impact de vez en cuando mientras nos hacemos compañía &lt;3,es,Just Chatting,3005,https://static-cdn.jtvnw.net/jtv_user_pictures/f288216e-e3e4-42c0-8a47-5d24c8733d17-profile_image-300x300.png,2016-06-30T16:26:11Z,
179324668,Blackk_Senpai,,affiliate,"Holaa!, por aquí estaré jugando shooters,wow o lo que vaya surgiendo espero que disfrutes del contenido y apoyes el stream",es,Talk Shows & Podcasts,3130,https://static-cdn.jtvnw.net/jtv_user_pictures/72363293-8a2d-452f-9505-9915dd84dcda-profile_image-300x300.png,2017-10-27T00:36:05Z,
485109958,zCarmen,,partner,"Hola! Me llamo Carmen,  tengo 16 años y suelo hacer streams sobre todo de Minecraft, just chatting y juegos varios :)",es,Minecraft,264079,https://static-cdn.jtvnw.net/jtv_user_pictures/c31e82ba-c983-47ad-91e3-3275362bafdf-profile_image-300x300.png,2020-01-11T21:37:48Z,
39922464,Cerealex,,partner,"Mi nombre es Alex, más conocido como Cerealex por este mundillo de internet. Tengo 27 años y soy de Valladolid (España).",es,Reventure,515757,https://static-cdn.jtvnw.net/jtv_user_pictures/d9ccba61-71d4-4241-aff1-4dac60ca0da9-profile_image-300x300.png,2013-02-01T18:36:26Z,
93593314,BasedTrolso,,partner,"Este chaval juega como un toro 12 horas todos los días a todo si existe lo juego, ¿tienes un juego? averlo ",es,Final Fantasy XIV Online,5035746,https://static-cdn.jtvnw.net/jtv_user_pictures/0a0cfff8-131a-4db0-9b0b-8a7793cee351-profile_image-300x300.png,2015-06-15T15:34:15Z,
239064375,TutanK4M0N,,affiliate,"Creador de contenido de GTA Roleplay, Valorant Y Fortnite battle Royale.",es,VALORANT,20453,https://static-cdn.jtvnw.net/jtv_user_pictures/7a620bce-21de-4b61-8bf5-9b42dacb2c20-profile_image-300x300.png,2018-07-16T14:17:34Z,
442886137,lulabonjo,,affiliate,Stream todos los dias de 4 a 6hs!!! Me encanta hacer IRL y jugar League of Legend ♥ igual jugamos un poco de todo uwu ,es,Just Chatting,193452,https://static-cdn.jtvnw.net/jtv_user_pictures/fc536789-1271-496e-9fde-ed1de97b338c-profile_image-300x300.png,2019-06-20T06:48:45Z,
220644282,bysweetgames,,affiliate,Hola a todos mis queridos sweets soy Elias y vengo a entreteneros un ratito con mis jugaditas magistrales,es,TETR.IO,4029,https://static-cdn.jtvnw.net/jtv_user_pictures/963e5157-b5e2-4878-8dd4-561ded5eec7f-profile_image-300x300.png,2018-05-10T10:09:32Z,
51730415,Dirdamo,,affiliate,,es,Street Fighter V,3238,https://static-cdn.jtvnw.net/jtv_user_pictures/0c6d68b1-c0b0-4048-999a-93b6d21e4d6e-profile_image-300x300.jpg,2013-11-17T19:18:46Z,
582706627,innamolltv,,partner,Me encantan los animales y la comida :) Nueva en twitch y vengo a pasarlo bien! ¿Hablemos?,es,Call of Duty: Warzone,130487,https://static-cdn.jtvnw.net/jtv_user_pictures/2f505e87-72f0-4558-b311-259694003e9a-profile_image-300x300.png,2020-09-13T08:02:52Z,
135629563,snoodyboo,,partner,,es,Teamfight Tactics,15842868,https://static-cdn.jtvnw.net/jtv_user_pictures/snoodyboo-profile_image-86ca4a81f47b7790-300x300.jpeg,2016-09-29T19:55:06Z,
144976300,IvernEVA,,affiliate,"Soy una persona espontánea obsesionada con Evangelion, Japón, el género de terror y el té. Aquí encontrarás mucho Just Chatting, Nintendo, IRL y, de vez en cuando, podcasts ♥ Mi proyecto para 2022 es divulgar información de Japón desde Tokio!  ♥ más info abajo en los paneles!",es,Just Chatting,201388,https://static-cdn.jtvnw.net/jtv_user_pictures/b4becdfc-0709-4119-be87-fbbe0ad3f82f-profile_image-300x300.png,2017-01-16T15:36:59Z,
486949235,seirapon,,affiliate,"¡Hola! 🍡 Soy Sei, nací en España, pero vivo en Japón🎌. Este espacio se centrará en juegos y vida en Japón en general 🎎✨",es,Final Fantasy XV,7125,https://static-cdn.jtvnw.net/jtv_user_pictures/8677a5a6-9ce7-47dd-9a03-d80f58a27a13-profile_image-300x300.png,2020-01-20T14:59:43Z,
502931749,pkemago,,affiliate,,es,VALORANT,1445,https://static-cdn.jtvnw.net/jtv_user_pictures/6247abed-5eca-4313-a3ad-f00fec46381e-profile_image-300x300.png,2020-03-23T21:37:52Z,
182714869,Peereira7,,partner,Working.,es,Fortnite,27274101,https://static-cdn.jtvnw.net/jtv_user_pictures/4364a8c3-1ff6-4c64-834f-9f8572fac1e2-profile_image-300x300.png,2017-11-21T18:07:38Z,
58089935,brizhan,,affiliate,"no esperes una jugadora profesional, juego con el ratón del colacao",es,Black Mesa,1983,https://static-cdn.jtvnw.net/jtv_user_pictures/81c53781-d256-4be0-926a-c07610f05e27-profile_image-300x300.png,2014-03-02T20:38:52Z,
98948632,circu_tv,,affiliate,"Hola, soy circu , compito profesionalmente en Valorant para ZetaGaming",es,VALORANT,18048,https://static-cdn.jtvnw.net/jtv_user_pictures/e542c15a-d2b6-4308-97cc-d0649a9dac6f-profile_image-300x300.png,2015-08-11T20:27:34Z,
426694045,phantom9602,,affiliate,Hola! Bienvenid@ a mi canal. Hago streams de martes a domingo a las 20:00 hrs GTM-5.Juego principalmente League of Legends. Soy main mid y mi elo más alto es Master. Muchas gracias por tu apoyo &lt;3 ,es,League of Legends,12944,https://static-cdn.jtvnw.net/jtv_user_pictures/02a322e5-ffb2-4843-a483-98db734cfa59-profile_image-300x300.png,2019-03-29T23:56:47Z,
44008274,Nandisko,,affiliate,,es,League of Legends,158615,https://static-cdn.jtvnw.net/jtv_user_pictures/789907ad-6b2c-4240-a804-5034c9138514-profile_image-300x300.png,2013-05-26T20:09:27Z,
62951382,AKAWonder,,partner,"Mi nombre es Esteban Serrano aunque soy más conocido como AKAWonder, juego a TFT actualmente y he ganado dos majors en mi carrera como jugador de Hearthstone. Si quieres saber más sobre mi visita https://akawonder.com",es,Teamfight Tactics,23461338,https://static-cdn.jtvnw.net/jtv_user_pictures/e836b349-8615-465f-a6e7-6e79482b276c-profile_image-300x300.png,2014-05-21T22:26:00Z,
73522418,L3tcraft,,affiliate,Grabamos con móvil y editamos con Paint. Claaaaaroh. Subiendo videos con nuestro modem de 56K desde tiempos inmemoriale.,es,Just Chatting,3582577,https://static-cdn.jtvnw.net/jtv_user_pictures/l3tcraft-profile_image-6b1a494192c43c88-300x300.png,2014-10-22T09:54:13Z,
121510236,juansguarnizo,,partner,"Juan Sebastián Guarnizo Algarra, más conocido como JuanSGuarnizo, es un futbolista colombiano que juega como delantero en la Juventus F. C. de la Serie A de Italia y en la selección de Portugal, de la cual es su capitán y máximo goleador historico.",es,Just Chatting,127962773,https://static-cdn.jtvnw.net/jtv_user_pictures/74586414-e27b-4347-89c5-109e42ac3e1d-profile_image-300x300.png,2016-04-11T03:34:11Z,
159785521,getFlakked,,partner,,es,League of Legends,5126975,https://static-cdn.jtvnw.net/jtv_user_pictures/f58a8b7b-3ae3-4e0a-9bca-c3f5ef91eded-profile_image-300x300.png,2017-06-10T20:02:22Z,
184325380,KalathrasLolweapon,,partner,The Anime Guy,es,Just Chatting,8459773,https://static-cdn.jtvnw.net/jtv_user_pictures/38191c41-3ccd-4244-a948-885ca959e41a-profile_image-300x300.jpeg,2017-12-04T01:00:51Z,
32505769,MrKeroro10,,partner,,es,League of Legends: Wild Rift,15115997,https://static-cdn.jtvnw.net/jtv_user_pictures/80d81ee0-9071-4cd3-85d5-d495ce5e60cb-profile_image-300x300.png,2012-07-28T19:00:10Z,
108609171,UnluckyXIII,,partner,"Creador de contenido para FNATIC. Nunca se sabe lo que va a pasar,  pero el entretenimiento está asegurado ♥",es,Fortnite,3055665,https://static-cdn.jtvnw.net/jtv_user_pictures/698cac27-009b-4c88-a82a-66d6b8b342d8-profile_image-300x300.png,2015-12-03T17:21:46Z,
62535813,Ginyin,,partner,"Hola visualizador de Twitch, ha llegado usted al lugar donde se videojuega al LOL en la Toplane (peak elo Grandmaster 370lp S9 ) . También se le da a otros juegos así variaditos más de chill",es,League of Legends,8558331,https://static-cdn.jtvnw.net/jtv_user_pictures/5aaa10a7-8db9-4e32-9748-84856b8cc1fa-profile_image-300x300.png,2014-05-12T20:11:46Z,
39116718,Guilean,,partner,https://pau.im/,es,VALORANT,699731,https://static-cdn.jtvnw.net/jtv_user_pictures/guilean-profile_image-e774559c29f35d88-300x300.png,2013-01-07T01:38:36Z,
36363617,Sayurit,,partner,"Hola! Mi nombre es Sonia, mejor conocida como Sayurit. Retransmito sobre todo rankeds en League of Legends como jungla. Si estás leyendo esto, pon pepinillo en el chat.",es,League of Legends,849100,https://static-cdn.jtvnw.net/jtv_user_pictures/f4eb2b6b-088d-46f2-9562-22a3155c7c43-profile_image-300x300.png,2012-09-22T18:11:05Z,
152169985,AlphaDollar,,affiliate,,es,Rust,1269,https://static-cdn.jtvnw.net/jtv_user_pictures/ac2f8622-28f7-4f85-b0d3-1d75adc631fb-profile_image-300x300.png,2017-04-02T10:20:01Z,
229026189,mmmilagros,,partner,,es,Just Chatting,3382792,https://static-cdn.jtvnw.net/jtv_user_pictures/8788fe6b-3699-4d01-afdd-dd805e9c4714-profile_image-300x300.png,2018-06-06T00:24:12Z,
99619032,Carrit0,,affiliate,"Actualmente streameo New World, Rust... y lo que me vaya apeteciendo :D",es,New World,13705,https://static-cdn.jtvnw.net/jtv_user_pictures/e28f58b3-7e0d-4d78-870e-e5e896cc98cb-profile_image-300x300.png,2015-08-18T15:52:09Z,
35723019,Sherkus,,affiliate,"Soy Sherkus, mi hobby favorito es jugar a videojuegos y hacer subnormaladas en Twitch! Tengo predilección por los MMO's, pero me encantan géneros como los RPG'S, RTS, Survivals y algún shooter.Me encanta analizar el mercado, sobretodo el sector MMO.",es,Crypto,339611,https://static-cdn.jtvnw.net/jtv_user_pictures/eac28e50-ad87-4567-954d-c8cdfb5185b6-profile_image-300x300.png,2012-08-26T01:26:05Z,
72982747,PokerStarsEspanol,,partner,Bienvenido al canal de PokerStars en español para nuestra comunidad hispano parlante. Canal exclusivo para mayores de 18 años. Juega con Responsabilidad. psta.rs/PlayResponsibly jugarbien.es,es,Poker,4276039,https://static-cdn.jtvnw.net/jtv_user_pictures/1b7833f5-f8ce-4f66-935a-5a37dfede68d-profile_image-300x300.png,2014-10-13T15:13:23Z,
471811595,Gemita,,partner,Gente! Bienvenid@s a gemita pero sin el 327. Hablo hasta por los codos y estoy riendo la mayor parte del tiempo. ¿Os apuntáis a esta nueva aventura? ,es,VALORANT,12980386,https://static-cdn.jtvnw.net/jtv_user_pictures/c6f01680-5f71-43fe-9c8d-7620ffee6785-profile_image-300x300.png,2019-11-09T23:42:30Z,
118978502,SmokqFN,,affiliate,,es,Fortnite,306295,https://static-cdn.jtvnw.net/jtv_user_pictures/e7edfe6a-b26a-4d83-bce9-d34de272cc9c-profile_image-300x300.png,2016-03-17T20:41:34Z,
46059219,Ninjarofl,,affiliate,"Welcome, Bienvenid@ :P",es,World of Warcraft,6022,https://static-cdn.jtvnw.net/jtv_user_pictures/4918afa4-ed2c-402a-abf3-87deb7ca9004-profile_image-300x300.png,2013-07-14T10:40:05Z,
